user_id,product_id,timestamp
23,373,2023-06-01 21:48:00
23,213,2023-06-01 12:09:00
56,238,2023-06-01 14:09:00
497,197,2023-06-01 11:20:00
758,140,2023-06-01 16:07:00
503,390,2023-06-01 04:55:00
923,353,2023-06-01 14:16:00
427,470,2023-06-01 18:46:00
822,465,2023-06-01 06:56:00
184,324,2023-06-01 02:22:00
963,133,2023-06-01 15:27:00
550,225,2023-06-01 17:09:00
350,434,2023-06-01 10:46:00
736,440,2023-06-01 03:49:00
909,210,2023-06-01 05:50:00
288,400,2023-06-01 05:40:00
647,406,2023-06-01 02:35:00
887,239,2023-06-01 02:25:00
180,175,2023-06-01 02:55:00
43,184,2023-06-01 15:48:00
921,386,2023-06-01 08:59:00
424,480,2023-06-01 23:05:00
567,148,2023-06-01 17:09:00
341,466,2023-06-01 02:43:00
266,368,2023-06-01 20:55:00
744,386,2023-06-01 06:41:00
98,409,2023-06-01 02:12:00
504,380,2023-06-01 07:11:00
991,214,2023-06-01 19:10:00
921,483,2023-06-01 18:08:00
297,427,2023-06-01 01:23:00
954,124,2023-06-01 08:00:00
672,318,2023-06-01 06:44:00
121,185,2023-06-01 16:35:00
224,452,2023-06-01 14:22:00
978,103,2023-06-01 17:13:00
815,162,2023-06-01 16:44:00
670,181,2023-06-01 21:08:00
839,405,2023-06-01 14:57:00
791,409,2023-06-01 03:41:00
334,174,2023-06-01 23:37:00
928,184,2023-06-01 21:23:00
196,444,2023-06-01 21:21:00
489,357,2023-06-01 01:08:00
525,221,2023-06-01 00:18:00
290,230,2023-06-01 23:48:00
154,239,2023-06-01 08:05:00
898,447,2023-06-01 00:45:00
463,455,2023-06-01 08:41:00
115,159,2023-06-01 18:02:00
391,224,2023-06-01 15:26:00
393,280,2023-06-01 16:05:00
964,404,2023-06-01 09:16:00
444,256,2023-06-01 16:45:00
561,273,2023-06-01 11:10:00
722,143,2023-06-01 05:20:00
601,234,2023-06-01 13:50:00
834,219,2023-06-01 03:50:00
491,479,2023-06-01 01:29:00
635,459,2023-06-01 14:29:00
880,237,2023-06-01 13:12:00
313,179,2023-06-01 21:14:00
1,172,2023-06-01 05:03:00
302,257,2023-06-01 15:29:00
756,247,2023-06-01 12:23:00
81,129,2023-06-01 18:25:00
918,209,2023-06-01 17:54:00
811,200,2023-06-01 18:43:00
474,133,2023-06-01 10:36:00
542,108,2023-06-01 08:15:00
831,258,2023-06-01 22:58:00
131,254,2023-06-01 12:29:00
313,395,2023-06-01 17:29:00
186,410,2023-06-01 07:19:00
461,330,2023-06-01 04:02:00
442,103,2023-06-01 08:13:00
175,322,2023-06-01 11:07:00
455,341,2023-06-01 10:59:00
564,186,2023-06-01 07:32:00
746,354,2023-06-01 03:38:00
689,391,2023-06-01 05:41:00
967,315,2023-06-01 08:57:00
667,210,2023-06-01 01:24:00
509,301,2023-06-01 05:21:00
387,428,2023-06-01 05:36:00
447,259,2023-06-01 19:51:00
459,269,2023-06-01 20:05:00
447,402,2023-06-01 14:12:00
125,110,2023-06-01 15:12:00
881,283,2023-06-01 09:24:00
184,335,2023-06-01 15:03:00
774,490,2023-06-01 01:38:00
331,498,2023-06-01 01:34:00
586,454,2023-06-01 01:42:00
715,112,2023-06-01 03:00:00
709,394,2023-06-01 06:24:00
497,197,2023-06-01 21:06:00
834,404,2023-06-01 22:58:00
598,196,2023-06-01 17:27:00
79,490,2023-06-01 17:14:00
746,358,2023-06-01 03:53:00
748,355,2023-06-01 10:48:00
520,349,2023-06-01 00:39:00
788,323,2023-06-01 00:19:00
303,153,2023-06-01 19:37:00
682,107,2023-06-01 18:04:00
750,231,2023-06-01 14:02:00
202,112,2023-06-01 00:03:00
703,342,2023-06-01 20:09:00
916,221,2023-06-01 08:11:00
767,371,2023-06-01 11:11:00
438,257,2023-06-01 20:54:00
364,204,2023-06-01 16:33:00
693,453,2023-06-01 22:45:00
384,486,2023-06-01 23:21:00
217,158,2023-06-01 09:17:00
514,403,2023-06-01 17:05:00
457,402,2023-06-01 21:53:00
39,493,2023-06-01 05:50:00
326,497,2023-06-01 08:00:00
748,276,2023-06-01 06:57:00
493,475,2023-06-01 15:46:00
518,114,2023-06-01 23:01:00
493,210,2023-06-01 06:31:00
554,257,2023-06-01 18:45:00
886,182,2023-06-01 18:50:00
596,405,2023-06-01 10:00:00
599,285,2023-06-01 08:55:00
537,128,2023-06-01 00:35:00
445,206,2023-06-01 00:27:00
361,182,2023-06-01 03:58:00
646,430,2023-06-01 06:12:00
315,107,2023-06-01 19:22:00
978,435,2023-06-01 08:20:00
632,435,2023-06-01 12:44:00
743,215,2023-06-01 13:25:00
595,391,2023-06-01 20:54:00
949,348,2023-06-01 19:38:00
442,119,2023-06-01 12:37:00
767,270,2023-06-01 23:09:00
868,227,2023-06-01 10:13:00
692,271,2023-06-01 13:30:00
222,417,2023-06-01 19:56:00
495,127,2023-06-01 10:41:00
798,328,2023-06-01 03:05:00
629,496,2023-06-01 02:44:00
4,136,2023-06-01 01:51:00
780,252,2023-06-01 18:03:00
280,307,2023-06-01 06:08:00
744,365,2023-06-01 19:22:00
468,305,2023-06-01 07:31:00
143,274,2023-06-01 14:01:00
997,344,2023-06-01 05:09:00
955,499,2023-06-01 06:53:00
13,351,2023-06-01 01:20:00
400,280,2023-06-01 08:38:00
353,173,2023-06-01 16:00:00
866,418,2023-06-01 09:06:00
130,203,2023-06-01 11:50:00
559,128,2023-06-01 18:47:00
694,158,2023-06-01 16:05:00
748,137,2023-06-01 21:23:00
369,392,2023-06-01 06:52:00
418,136,2023-06-01 10:55:00
337,194,2023-06-01 21:47:00
261,408,2023-06-01 23:44:00
663,301,2023-06-01 08:52:00
457,167,2023-06-01 04:07:00
364,238,2023-06-01 21:03:00
386,397,2023-06-01 14:17:00
11,118,2023-06-01 23:48:00
724,388,2023-06-01 07:27:00
760,242,2023-06-01 02:38:00
265,308,2023-06-01 20:57:00
612,397,2023-06-01 07:47:00
25,163,2023-06-01 03:23:00
956,167,2023-06-01 09:56:00
205,397,2023-06-01 18:57:00
198,433,2023-06-01 00:09:00
527,267,2023-06-01 11:36:00
904,244,2023-06-01 19:32:00
938,327,2023-06-01 13:25:00
893,457,2023-06-01 09:15:00
296,256,2023-06-01 20:53:00
656,386,2023-06-01 21:56:00
969,272,2023-06-01 03:13:00
296,475,2023-06-01 03:50:00
967,237,2023-06-01 19:01:00
467,387,2023-06-01 11:17:00
174,195,2023-06-01 12:32:00
818,248,2023-06-01 06:44:00
236,326,2023-06-01 09:14:00
615,274,2023-06-01 19:19:00
81,140,2023-06-01 21:20:00
867,331,2023-06-01 18:39:00
935,232,2023-06-01 02:46:00
620,101,2023-06-01 10:55:00
349,148,2023-06-01 04:36:00
952,434,2023-06-01 13:08:00
772,221,2023-06-01 21:48:00
926,227,2023-06-01 19:00:00
785,103,2023-06-01 10:13:00
597,126,2023-06-01 09:47:00
140,235,2023-06-01 21:31:00
414,317,2023-06-01 02:28:00
877,402,2023-06-01 17:00:00
274,261,2023-06-01 19:18:00
344,381,2023-06-01 09:40:00
276,263,2023-06-01 13:43:00
907,409,2023-06-01 14:15:00
845,496,2023-06-01 11:08:00
922,154,2023-06-01 18:07:00
467,168,2023-06-01 00:27:00
887,320,2023-06-01 05:02:00
162,471,2023-06-01 11:02:00
944,250,2023-06-01 18:40:00
386,351,2023-06-01 12:50:00
586,156,2023-06-01 21:13:00
594,221,2023-06-01 22:53:00
533,328,2023-06-01 10:39:00
331,313,2023-06-01 10:10:00
20,479,2023-06-01 04:14:00
475,271,2023-06-01 04:46:00
338,377,2023-06-01 06:15:00
681,442,2023-06-01 18:31:00
851,404,2023-06-01 03:19:00
715,461,2023-06-01 14:12:00
998,144,2023-06-01 16:24:00
631,280,2023-06-01 20:24:00
486,116,2023-06-01 10:36:00
686,179,2023-06-01 14:22:00
877,289,2023-06-01 01:43:00
150,114,2023-06-01 01:38:00
966,159,2023-06-01 14:06:00
874,284,2023-06-01 22:49:00
333,311,2023-06-01 22:50:00
734,496,2023-06-01 16:40:00
623,485,2023-06-01 08:19:00
648,248,2023-06-01 06:56:00
609,132,2023-06-01 22:06:00
793,292,2023-06-01 05:36:00
426,379,2023-06-01 11:57:00
703,374,2023-06-01 20:40:00
769,228,2023-06-01 19:25:00
726,386,2023-06-01 10:22:00
628,109,2023-06-01 23:58:00
522,321,2023-06-01 14:57:00
208,459,2023-06-01 07:30:00
948,192,2023-06-01 12:57:00
943,483,2023-06-01 13:36:00
876,358,2023-06-01 08:32:00
668,478,2023-06-01 05:57:00
99,361,2023-06-01 19:26:00
312,373,2023-06-01 08:41:00
833,491,2023-06-01 18:18:00
293,479,2023-06-01 20:48:00
393,249,2023-06-01 00:46:00
880,146,2023-06-01 17:29:00
631,211,2023-06-01 20:26:00
850,361,2023-06-01 23:55:00
144,258,2023-06-01 21:03:00
750,138,2023-06-01 01:39:00
845,299,2023-06-01 09:35:00
549,237,2023-06-01 13:42:00
812,485,2023-06-01 08:02:00
650,451,2023-06-01 12:42:00
548,478,2023-06-01 04:51:00
394,425,2023-06-01 00:38:00
35,105,2023-06-01 21:29:00
833,382,2023-06-01 07:47:00
986,431,2023-06-01 17:15:00
678,129,2023-06-01 18:35:00
137,233,2023-06-01 11:39:00
539,265,2023-06-01 14:14:00
516,145,2023-06-01 19:11:00
644,372,2023-06-01 05:53:00
688,370,2023-06-01 16:10:00
650,112,2023-06-01 17:53:00
266,232,2023-06-01 18:50:00
526,150,2023-06-01 12:04:00
182,404,2023-06-01 00:16:00
832,177,2023-06-01 23:43:00
835,132,2023-06-01 02:16:00
565,180,2023-06-01 00:51:00
405,375,2023-06-01 12:27:00
348,101,2023-06-01 15:53:00
523,133,2023-06-01 00:21:00
20,377,2023-06-01 13:01:00
430,381,2023-06-01 11:24:00
59,210,2023-06-01 04:30:00
466,280,2023-06-01 19:13:00
513,144,2023-06-01 23:22:00
287,104,2023-06-01 03:24:00
460,357,2023-06-01 16:23:00
214,378,2023-06-01 00:22:00
403,352,2023-06-01 08:49:00
720,268,2023-06-01 17:17:00
899,500,2023-06-01 23:17:00
648,184,2023-06-01 23:13:00
827,461,2023-06-01 09:41:00
557,217,2023-06-01 04:48:00
190,119,2023-06-01 11:48:00
363,473,2023-06-01 11:33:00
154,355,2023-06-01 02:38:00
938,229,2023-06-01 10:09:00
3,370,2023-06-01 10:50:00
365,201,2023-06-01 06:59:00
892,396,2023-06-01 10:24:00
587,309,2023-06-01 07:04:00
679,177,2023-06-01 16:47:00
89,446,2023-06-01 09:47:00
254,266,2023-06-01 17:44:00
571,167,2023-06-01 12:39:00
104,302,2023-06-01 19:11:00
666,134,2023-06-01 02:01:00
98,266,2023-06-01 07:25:00
938,259,2023-06-01 14:05:00
798,311,2023-06-01 02:37:00
36,442,2023-06-01 02:30:00
103,243,2023-06-01 15:52:00
494,486,2023-06-01 01:20:00
615,400,2023-06-01 15:07:00
710,106,2023-06-01 13:34:00
855,404,2023-06-01 22:54:00
565,428,2023-06-01 04:32:00
125,345,2023-06-01 20:03:00
199,186,2023-06-01 00:01:00
780,103,2023-06-01 04:14:00
865,105,2023-06-01 23:53:00
220,324,2023-06-01 05:18:00
194,484,2023-06-01 18:51:00
504,290,2023-06-01 20:54:00
557,352,2023-06-01 15:54:00
474,214,2023-06-01 17:52:00
342,275,2023-06-01 04:35:00
792,290,2023-06-01 16:07:00
412,105,2023-06-01 12:51:00
434,463,2023-06-01 18:22:00
622,164,2023-06-01 14:50:00
271,106,2023-06-01 15:27:00
240,183,2023-06-01 06:02:00
5,159,2023-06-01 10:21:00
912,218,2023-06-01 06:19:00
560,367,2023-06-01 12:17:00
913,498,2023-06-01 06:32:00
775,173,2023-06-01 23:15:00
450,194,2023-06-01 14:51:00
964,140,2023-06-01 12:03:00
989,237,2023-06-01 15:35:00
310,186,2023-06-01 19:01:00
290,103,2023-06-01 16:48:00
564,458,2023-06-01 05:15:00
827,395,2023-06-01 15:33:00
665,374,2023-06-01 19:01:00
711,422,2023-06-01 02:03:00
60,260,2023-06-01 09:28:00
60,491,2023-06-01 14:04:00
842,126,2023-06-01 09:18:00
601,419,2023-06-01 09:23:00
412,132,2023-06-01 15:45:00
79,180,2023-06-01 09:01:00
772,436,2023-06-01 09:56:00
217,314,2023-06-01 19:36:00
388,306,2023-06-01 12:27:00
939,224,2023-06-01 14:34:00
605,386,2023-06-01 05:30:00
787,102,2023-06-01 05:06:00
27,196,2023-06-01 03:20:00
742,297,2023-06-01 20:17:00
774,494,2023-06-01 20:50:00
92,140,2023-06-01 19:39:00
335,104,2023-06-01 13:49:00
235,106,2023-06-01 05:45:00
142,210,2023-06-01 16:13:00
932,217,2023-06-01 16:09:00
350,143,2023-06-01 05:10:00
532,450,2023-06-01 11:43:00
495,257,2023-06-01 08:43:00
524,404,2023-06-01 03:04:00
81,166,2023-06-01 11:37:00
655,404,2023-06-01 19:46:00
879,274,2023-06-01 17:55:00
800,192,2023-06-01 21:41:00
107,122,2023-06-01 22:02:00
988,377,2023-06-01 13:47:00
958,129,2023-06-01 06:04:00
882,480,2023-06-01 20:51:00
340,438,2023-06-01 15:21:00
919,473,2023-06-01 03:14:00
297,192,2023-06-01 08:21:00
268,479,2023-06-01 06:29:00
719,320,2023-06-01 05:25:00
135,114,2023-06-01 01:12:00
187,380,2023-06-01 05:33:00
971,268,2023-06-01 00:21:00
390,487,2023-06-01 07:36:00
881,146,2023-06-01 21:23:00
899,321,2023-06-01 19:30:00
703,205,2023-06-01 10:19:00
104,335,2023-06-01 10:37:00
339,468,2023-06-01 00:18:00
101,213,2023-06-01 18:55:00
734,490,2023-06-01 15:27:00
725,400,2023-06-01 08:29:00
604,167,2023-06-01 19:27:00
503,179,2023-06-01 23:15:00
150,244,2023-06-01 14:23:00
885,412,2023-06-01 12:01:00
438,243,2023-06-01 12:53:00
709,428,2023-06-01 12:04:00
954,123,2023-06-01 10:13:00
147,382,2023-06-01 02:08:00
967,354,2023-06-01 23:12:00
633,267,2023-06-01 22:42:00
962,188,2023-06-01 01:25:00
126,261,2023-06-01 04:01:00
427,260,2023-06-01 21:01:00
647,323,2023-06-01 13:00:00
731,264,2023-06-01 10:03:00
629,244,2023-06-01 04:56:00
379,123,2023-06-01 00:20:00
448,153,2023-06-01 14:56:00
665,392,2023-06-01 15:54:00
399,427,2023-06-01 16:24:00
228,412,2023-06-01 11:28:00
681,390,2023-06-01 06:16:00
958,460,2023-06-01 11:35:00
518,309,2023-06-01 08:07:00
15,159,2023-06-01 05:21:00
13,175,2023-06-01 20:30:00
979,152,2023-06-01 14:49:00
63,111,2023-06-01 17:20:00
819,254,2023-06-01 14:53:00
447,111,2023-06-01 23:30:00
576,428,2023-06-01 07:24:00
454,272,2023-06-01 07:37:00
710,217,2023-06-01 10:35:00
92,268,2023-06-01 04:32:00
698,479,2023-06-01 12:22:00
701,237,2023-06-01 12:00:00
134,423,2023-06-01 02:44:00
70,185,2023-06-01 10:27:00
667,371,2023-06-01 14:47:00
998,350,2023-06-01 14:10:00
267,397,2023-06-01 11:35:00
457,447,2023-06-01 18:20:00
78,486,2023-06-01 22:19:00
377,288,2023-06-01 11:44:00
608,162,2023-06-01 22:44:00
80,228,2023-06-01 15:55:00
320,377,2023-06-01 23:59:00
958,205,2023-06-01 21:21:00
4,440,2023-06-01 08:32:00
15,478,2023-06-01 12:04:00
343,102,2023-06-01 04:55:00
811,464,2023-06-01 02:41:00
874,185,2023-06-01 15:34:00
723,203,2023-06-01 10:36:00
280,122,2023-06-01 04:36:00
505,222,2023-06-01 03:40:00
168,288,2023-06-01 01:29:00
270,324,2023-06-01 17:02:00
55,346,2023-06-01 05:42:00
363,157,2023-06-01 08:27:00
112,359,2023-06-01 08:54:00
553,388,2023-06-01 18:37:00
313,469,2023-06-01 06:38:00
647,390,2023-06-01 23:05:00
840,251,2023-06-01 09:09:00
219,255,2023-06-01 16:38:00
131,120,2023-06-01 22:13:00
610,241,2023-06-01 00:21:00
479,202,2023-06-01 06:37:00
249,437,2023-06-01 10:23:00
482,440,2023-06-01 19:59:00
41,403,2023-06-01 23:05:00
702,389,2023-06-01 11:53:00
428,264,2023-06-01 21:54:00
705,227,2023-06-01 02:59:00
972,368,2023-06-01 17:49:00
489,304,2023-06-01 18:55:00
348,493,2023-06-01 20:04:00
133,359,2023-06-01 19:41:00
616,241,2023-06-01 09:19:00
730,299,2023-06-01 19:07:00
972,371,2023-06-01 07:06:00
718,259,2023-06-01 12:03:00
383,125,2023-06-01 17:52:00
395,155,2023-06-01 18:33:00
381,441,2023-06-01 09:21:00
989,157,2023-06-01 04:29:00
895,101,2023-06-01 11:29:00
178,287,2023-06-01 17:50:00
550,480,2023-06-01 01:54:00
332,207,2023-06-01 16:18:00
672,439,2023-06-01 15:47:00
778,251,2023-06-01 22:39:00
773,353,2023-06-01 20:53:00
782,260,2023-06-01 08:46:00
494,472,2023-06-01 20:01:00
885,292,2023-06-01 15:53:00
188,212,2023-06-01 13:50:00
976,203,2023-06-01 19:46:00
225,456,2023-06-01 00:09:00
652,256,2023-06-01 19:54:00
500,384,2023-06-01 02:34:00
51,410,2023-06-01 19:57:00
720,344,2023-06-01 19:58:00
653,364,2023-06-01 21:56:00
561,164,2023-06-01 05:57:00
98,445,2023-06-01 18:24:00
593,310,2023-06-01 11:33:00
294,414,2023-06-01 00:48:00
58,267,2023-06-01 06:05:00
564,283,2023-06-01 06:53:00
927,101,2023-06-01 06:41:00
178,162,2023-06-01 17:55:00
647,231,2023-06-01 11:03:00
465,343,2023-06-01 14:56:00
94,176,2023-06-01 19:23:00
6,235,2023-06-01 07:47:00
767,478,2023-06-01 02:52:00
808,496,2023-06-01 13:10:00
681,376,2023-06-01 21:55:00
313,495,2023-06-01 10:26:00
578,422,2023-06-01 21:08:00
525,174,2023-06-01 14:15:00
712,344,2023-06-01 16:43:00
689,239,2023-06-01 22:51:00
763,187,2023-06-01 15:16:00
324,293,2023-06-01 05:25:00
516,143,2023-06-01 04:36:00
816,190,2023-06-01 10:00:00
69,424,2023-06-01 10:31:00
552,416,2023-06-01 03:35:00
530,104,2023-06-01 02:37:00
632,313,2023-06-01 18:30:00
123,329,2023-06-01 22:05:00
449,411,2023-06-01 00:58:00
88,465,2023-06-01 05:18:00
343,201,2023-06-01 04:48:00
515,452,2023-06-01 22:08:00
772,108,2023-06-01 05:06:00
761,409,2023-06-01 07:18:00
924,160,2023-06-01 05:39:00
804,450,2023-06-01 19:29:00
989,135,2023-06-01 17:37:00
685,407,2023-06-01 08:48:00
469,209,2023-06-01 15:28:00
556,131,2023-06-01 08:55:00
665,163,2023-06-01 07:30:00
492,407,2023-06-01 07:03:00
371,163,2023-06-01 04:44:00
485,374,2023-06-01 01:29:00
730,351,2023-06-01 14:23:00
163,291,2023-06-01 02:54:00
927,158,2023-06-01 19:39:00
927,205,2023-06-01 19:59:00
208,426,2023-06-01 13:56:00
864,470,2023-06-01 11:48:00
137,492,2023-06-01 13:04:00
650,304,2023-06-01 05:33:00
258,398,2023-06-01 07:49:00
855,239,2023-06-01 10:24:00
375,309,2023-06-01 21:26:00
994,500,2023-06-01 10:55:00
878,478,2023-06-01 11:54:00
139,417,2023-06-01 20:04:00
910,474,2023-06-01 21:49:00
957,405,2023-06-01 18:33:00
323,329,2023-06-01 09:27:00
25,410,2023-06-01 07:17:00
968,299,2023-06-01 09:27:00
32,228,2023-06-01 11:27:00
168,262,2023-06-01 06:59:00
222,285,2023-06-01 08:18:00
624,436,2023-06-01 13:52:00
250,444,2023-06-01 08:39:00
194,229,2023-06-01 05:01:00
875,102,2023-06-01 07:47:00
350,352,2023-06-01 14:08:00
215,111,2023-06-01 10:16:00
302,116,2023-06-01 07:13:00
705,143,2023-06-01 01:51:00
531,196,2023-06-01 16:47:00
293,344,2023-06-01 09:04:00
276,291,2023-06-01 17:53:00
263,193,2023-06-01 12:20:00
436,251,2023-06-01 21:52:00
146,456,2023-06-01 10:13:00
275,433,2023-06-01 12:29:00
896,469,2023-06-01 10:42:00
907,309,2023-06-01 23:40:00
629,440,2023-06-01 07:19:00
41,374,2023-06-01 03:20:00
44,188,2023-06-01 13:24:00
764,153,2023-06-01 16:34:00
612,434,2023-06-01 20:20:00
460,273,2023-06-01 17:48:00
659,478,2023-06-01 19:39:00
483,255,2023-06-01 16:14:00
434,353,2023-06-01 23:46:00
18,475,2023-06-01 23:58:00
14,205,2023-06-01 03:19:00
490,367,2023-06-01 23:07:00
837,373,2023-06-01 17:43:00
492,157,2023-06-01 02:52:00
957,287,2023-06-01 16:44:00
293,240,2023-06-01 15:49:00
80,110,2023-06-01 14:17:00
469,486,2023-06-01 15:16:00
832,367,2023-06-01 05:32:00
824,167,2023-06-01 19:52:00
576,157,2023-06-01 22:18:00
866,485,2023-06-01 00:22:00
70,471,2023-06-01 22:40:00
275,287,2023-06-01 11:14:00
213,183,2023-06-01 15:57:00
18,411,2023-06-01 19:37:00
409,112,2023-06-01 20:38:00
868,217,2023-06-01 16:17:00
243,469,2023-06-01 02:58:00
3,297,2023-06-01 09:19:00
470,437,2023-06-01 06:04:00
507,425,2023-06-01 01:59:00
122,192,2023-06-01 22:35:00
647,312,2023-06-01 20:47:00
30,268,2023-06-01 18:57:00
884,283,2023-06-01 01:11:00
554,475,2023-06-01 19:37:00
893,316,2023-06-01 09:03:00
978,445,2023-06-01 03:37:00
146,440,2023-06-01 08:39:00
679,483,2023-06-01 10:40:00
433,140,2023-06-01 20:48:00
696,137,2023-06-01 15:51:00
544,327,2023-06-01 11:57:00
88,452,2023-06-01 15:03:00
116,491,2023-06-01 10:04:00
727,454,2023-06-01 15:45:00
791,475,2023-06-01 02:38:00
164,157,2023-06-01 03:42:00
93,346,2023-06-01 18:50:00
70,191,2023-06-01 01:47:00
861,256,2023-06-01 01:15:00
360,404,2023-06-01 21:10:00
282,186,2023-06-01 01:04:00
286,169,2023-06-01 09:15:00
256,479,2023-06-01 16:28:00
127,383,2023-06-01 15:44:00
146,267,2023-06-01 21:38:00
924,152,2023-06-01 09:50:00
865,414,2023-06-01 02:51:00
93,370,2023-06-01 18:06:00
540,496,2023-06-01 13:38:00
894,222,2023-06-01 23:01:00
514,331,2023-06-01 13:06:00
699,171,2023-06-01 14:35:00
796,369,2023-06-01 15:19:00
314,383,2023-06-01 07:44:00
942,327,2023-06-01 16:20:00
414,404,2023-06-01 07:59:00
469,122,2023-06-01 08:52:00
575,478,2023-06-01 00:11:00
532,131,2023-06-01 08:21:00
734,228,2023-06-01 21:22:00
318,318,2023-06-01 13:04:00
428,168,2023-06-01 20:04:00
562,274,2023-06-01 02:09:00
97,493,2023-06-01 23:49:00
813,271,2023-06-01 01:04:00
124,301,2023-06-01 05:00:00
461,440,2023-06-01 02:34:00
180,172,2023-06-01 11:40:00
595,253,2023-06-01 10:30:00
160,487,2023-06-01 00:39:00
140,286,2023-06-01 11:52:00
187,227,2023-06-01 05:26:00
118,195,2023-06-01 07:03:00
747,261,2023-06-01 18:22:00
956,214,2023-06-01 13:48:00
445,150,2023-06-01 03:38:00
110,411,2023-06-01 20:29:00
157,398,2023-06-01 07:22:00
216,497,2023-06-01 22:56:00
582,293,2023-06-01 06:07:00
338,491,2023-06-01 06:02:00
66,481,2023-06-01 07:03:00
616,183,2023-06-01 12:46:00
684,265,2023-06-01 09:57:00
676,439,2023-06-01 22:27:00
487,220,2023-06-01 02:31:00
66,462,2023-06-01 08:54:00
186,347,2023-06-01 18:00:00
119,313,2023-06-01 11:30:00
472,464,2023-06-01 09:45:00
177,454,2023-06-01 06:50:00
179,146,2023-06-01 20:32:00
167,343,2023-06-01 00:48:00
101,233,2023-06-01 03:55:00
165,348,2023-06-01 22:16:00
280,477,2023-06-01 18:08:00
401,349,2023-06-01 01:23:00
332,461,2023-06-01 13:58:00
101,427,2023-06-01 13:08:00
151,225,2023-06-01 03:35:00
212,265,2023-06-01 18:14:00
92,304,2023-06-01 13:52:00
462,231,2023-06-01 20:01:00
361,176,2023-06-01 14:46:00
183,212,2023-06-01 16:46:00
612,217,2023-06-01 08:13:00
968,386,2023-06-01 10:42:00
468,107,2023-06-01 13:00:00
545,390,2023-06-01 20:27:00
262,188,2023-06-01 10:51:00
394,409,2023-06-01 00:09:00
409,116,2023-06-01 21:00:00
549,405,2023-06-01 01:08:00
621,419,2023-06-01 07:50:00
473,367,2023-06-01 14:27:00
475,430,2023-06-01 22:39:00
235,467,2023-06-01 23:42:00
716,112,2023-06-01 00:07:00
857,491,2023-06-01 10:59:00
246,263,2023-06-01 07:55:00
148,155,2023-06-01 07:17:00
651,454,2023-06-01 16:16:00
18,232,2023-06-01 20:50:00
671,115,2023-06-01 09:58:00
638,135,2023-06-01 03:07:00
869,222,2023-06-01 05:08:00
94,412,2023-06-01 20:15:00
649,375,2023-06-01 16:28:00
259,289,2023-06-01 21:13:00
426,342,2023-06-01 08:15:00
388,364,2023-06-01 04:08:00
200,350,2023-06-01 15:09:00
625,466,2023-06-01 12:21:00
492,475,2023-06-01 19:16:00
769,423,2023-06-01 01:30:00
292,375,2023-06-01 11:31:00
780,249,2023-06-01 10:21:00
350,100,2023-06-01 17:47:00
596,192,2023-06-01 14:04:00
833,432,2023-06-01 23:18:00
